Id;Costes (€);Inicio Real;Descripción;Nombre Centro;Tipo Trabajo;Equipo;Desc. Equipo;Desc. Estado;Urgencia;Especialidad;Contratista;Personal;Sector;Familia;Fecha cierre;Factura;Estado;Contrato;CCAA;Centro de Servicio;Fecha Planificada;Tipo de Trabajo
8860;214,2;30/01/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);VITORIA;PRV;900AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;JB0102;AAC;17/02/2025;RVP202518000202;90;8;País Vasco;900;30/01/2025;PRV
8859;214,2;30/01/2025;Revision BIMESTRAL CLIMATIZACION (<70 kW);REINOSA;PRV;351AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;JU3902;AAC;12/03/2025;RVP202518000202;90;8;Cantabria;351;30/01/2025;PRV
8858;252,98;18/03/2025;Subsanaciones derivadas de Mant. Prevent Clima;VILLANUEVA DE LA SERENA;COR;551AAC;Climatizacion;Facturada;No Urgente;CLIMA;ASIME;0;DT0602;AAC;18/03/2025;FCTASM2500480;90;34;Extremadura;551;29/01/2025;COR
8857;2,91;18/01/2025;Material derivado de Mantenimiento preventivo Clima.;MERIDA;COR;552AAC;Climatizacion;Facturada;No Urgente;CLIMA;ASIME;0;DW0603;AAC;08/04/2025;FCTASM2500656;90;34;Extremadura;552;29/01/2025;COR
8856;32,46;23/01/2025;Material derivado de Mantenimiento preventivo Clima;CACERES;COR;553AAC;Climatizacion;Facturada;No Urgente;CLIMA;ASIME;0;DD1001;AAC;23/01/2025;FCTASM2500806;90;34;Extremadura;553;29/01/2025;COR
8855;26,76;16/01/2025;Material derivado de Mantenimiento preventivo Clima;PINTO;COR;759AAC;Climatizacion;Facturada;No Urgente;CLIMA;ASIME;0;CI2808;AAC;16/01/2025;FCTASM2500344;90;34;Comunidad de Madrid;759;29/01/2025;COR
8854;;29/01/2025;Subsanaciones derivadas de Mant. Prevent Clima;VILLAVERDE ALTO;COR;761AAC;Climatizacion;No Realizada;No Urgente;CLIMA;ASIME;0;CK2810;AAC;22/04/2025;;NA;34;Comunidad de Madrid;761;29/01/2025;COR
8853;199,91;21/02/2025;Subsanaciones derivadas de Mant. Prevent Clima;ALCOBENDAS;COR;762AAC;Climatizacion;Facturada;No Urgente;CLIMA;ASIME;0;CL2811;AAC;21/02/2025;FCTASM2500344;90;34;Comunidad de Madrid;762;29/01/2025;COR
8852;11;29/01/2025;TAPA CABLEADO TECHO - AVENIDA LA SALLE Nº 28;SANTA CRUZ DE TENERIFE;COR;105ELE;Electricidad;Facturada;No Urgente;VARIOS;MON01;0;EC3801;ELE;05/02/2025;205000255025;90;36;Canarias;105;29/01/2025;COR
8851;886,67;13/02/2025;Subsanación Indicaciones Mant prevent Puertas Automáticas;LAS PALMAS - LANZAROTE;COR;102PUA;Accesos Y Puertas Automaticas;Facturada;No Urgente;ACCESOS Y PUERTAS AUTOMATICAS;MON01;0;EF3503;PUA;13/02/2025;205000145025;90;37;Canarias;102;29/01/2025;COR
8850;24,5;29/01/2025;GUADALAJARA-Necesitamos que revise un tecnico de forma presencial los que necesita costaisa;GUADALAJARA;COR;307ELE;Electricidad;Facturada;Urgente;Sin Asignar;ASIME;0;DF1901;ELE;19/02/2025;FCTASM2500342;90;34;Castilla-La Mancha;307;29/01/2025;COR
8849;66,5632;29/01/2025;Acompañamiento DIE;LUGO NUEVO;COR;604AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;IH2701;AAC;25/03/2025;FVR202518011806;90;8;Galicia;604;29/01/2025;COR
8848;53,68;29/01/2025;Acompañamiento DIE;OURENSE;COR;605AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;II3201;AAC;06/02/2025;FVR202518011806;90;8;Galicia;605;29/01/2025;COR
8840;47,41;29/01/2025;ALMERÍA_JAMBA DE LA PUERTA DE RX ROTA.;ALMERIA;COR;001OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CARPINTERIA;ELE013;0;GD0401;OBC;05/08/2025;7095428200;90;138;Andalucía;001;29/01/2025;COR
8839;146,12;29/01/2025;CAMBIAR BOMBINES EN 3 TAQUILLAS DEL VESTUARIO MASCULINO Y PONER UNA CERRADURA EN EL OFFICE;MURCIA;COR;802MOB;Mobiliario;Facturada;No Urgente;CERRAJERÍA;ELEC01;0;GJ3001;MOB;17/06/2025;9555002800;90;139;Región de Murcia;802;29/01/2025;COR
8838;99,375;29/01/2025;PRECISAMOS PONER LLAVES DE PASO INDIVIDUALIZADAS EN CADA BAÑO DEL CENTRO;PALMA DE MALLORCA;COR;651FON;Fontaneria;En Proceso;No Urgente;FONTANERÍA;PRO01;0;FJ0701;FON;;;40;126;Islas Baleares;651;29/01/2025;COR
8837;1715,07;29/01/2025;La calefacción de RHB no funciona C/A del Prat;PRAT DEL LLOBREGAT;COR;222AAC;Climatizacion;Facturada;No Urgente;CLIMA;CLE01;0;BV0815;AAC;27/02/2025;11242000001325F;90;7;Cataluña;222;29/01/2025;COR
8835;160,02;29/01/2025;REPARACION CERRADURA EN ACCESO AL CENTRO POR LA CALLE PEÑARROCHA;VALENCIA - BALEARES;COR;404OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CERRAJERÍA;EVIGA;0;GN4601;OBC;12/02/2025;0109_FV25;90;140;Comunidad Valenciana;404;29/01/2025;COR
8834;266,17;29/01/2025;REVISAR CISTERNAS DE LOS ASEOS DE REHABILITACIÓN;VALENCIA - BALEARES;COR;404FON;Fontaneria;Facturada;Urgente;FONTANERÍA;EVIGA;0;GN4601;FON;13/02/2025;0109_FV25;90;140;Comunidad Valenciana;404;29/01/2025;COR
8833;97,5;29/01/2025;REVISION MAQUINA AIRE ACONDICIONADO AREA DIRECCION TERRITORIAL;VALENCIA - BALEARES;COR;404AAC;Climatizacion;Facturada;No Urgente;CLIMA;COMSA01;0;GN4601;AAC;03/02/2025;3122615;90;39;Comunidad Valenciana;404;29/01/2025;COR
8832;49;11/02/2025;Fotocopiadora no tiene conexión de red;VALDEMORO;COR;768TEL;Telecomunicaciones;Facturada;No Urgente;COMUNICACIONES;ASIME;0;CS2813;TEL;11/02/2025;FCTASM2500344;90;34;Comunidad de Madrid;768;29/01/2025;COR
8831;2377,73;29/01/2025;Subsanaciones derivadas de Mant. Prevent Clima;LAS PALMAS;COR;100AAC;Climatizacion;Facturada;No Urgente;CLIMA;MON01;0;EB3501;AAC;12/03/2025;205000271025;90;36;Canarias;100;29/01/2025;COR
8828;316,66;14/03/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);GRAN CANARIA SUR;PRV;101AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;MON01;0;ED3502;AAC;14/03/2025;205000229025;90;36;Canarias;101;17/03/2025;PRV
8827;316,66;21/02/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);GRAN CANARIA SUR;PRV;101AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;MON01;0;ED3502;AAC;21/02/2025;205000191025;90;36;Canarias;101;17/02/2025;PRV
8826;316,66;29/01/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);GRAN CANARIA SUR;PRV;101AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;MON01;0;ED3502;AAC;29/01/2025;205000133025;90;36;Canarias;101;17/01/2025;PRV
8825;46,4332;29/01/2025;Acompañamiento DIE;VILAGARCIA DE AROUSA;COR;608AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;IN3603;AAC;05/02/2025;FVR202518011806;90;8;Galicia;608;29/01/2025;COR
8824;49;29/01/2025;Revisión línea datos antena Wifi;TORREJON DE ARDOZ;COR;760TEL;Telecomunicaciones;Facturada;No Urgente;COMUNICACIONES;ASIME;0;CJ2809;TEL;28/02/2025;FCTASM2500344;90;34;Comunidad de Madrid;760;29/01/2025;COR
8821;122,5;27/01/2025;Acompañamiento OCA CT (Centro de tranformación);CHAMARTIN;COR;763ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;ASIME;0;CM2828;ELE;27/01/2025;FCTASM2500192;90;34;Comunidad de Madrid;763;29/01/2025;COR
8820;;29/01/2025;MAL OLOR EN EL CA, PROBABLEMENTE ROEDOR MUERTO...;MARBELLA;COR;014;MARBELLA;Facturada;No Urgente;DDD (PLAGAS);BIB01;0;KM2902;CAS;13/02/2025;0250028;90;33;Andalucía;014;29/01/2025;COR
8819;36,75;30/01/2025;Clima no funciona;PINTO;COR;759AAC;Climatizacion;Facturada;Urgente;CLIMA;ASIME;0;CI2808;AAC;30/01/2025;FCTASM2500192;90;34;Comunidad de Madrid;759;29/01/2025;COR
8817;142,78;29/01/2025;GUADALHORCE_BLOQUEO PUERTA AUTOMATICA ACCESO AL SERVICIO MEDICO;GUADALHORCE;COR;015PUA;Accesos Y Puertas Automaticas;Facturada;Urgente;Sin Asignar;ELE013;0;KN2905;PUA;21/04/2025;7095247700;90;138;Andalucía;015;29/01/2025;COR
8811;;29/01/2025;manguera de lavanderia;Sin Asignar;H001COR;GI-001;ASEPEYO;Pendiente;No Urgente;FONTANERÍA;ASE;21303;Sin Asignar;0;;;30;0;SIN ASIGNAR;0;29/01/2025;H001COR
8808;174;29/01/2025;MARBELLA_ROTURA MANETA PUERTA DE RAYOS Y PUERTA DESCOLGADA DE ACCESO AREA MEDICA;MARBELLA;COR;014OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CERRAJERÍA;ELE013;0;KM2902;OBC;21/02/2025;7095183400;90;138;Andalucía;014;29/01/2025;COR
8807;208,94;29/01/2025;MÁLAGA_ROTURA ESPEJO VESTUARIO FEMENINO;MALAGA;COR;013DIM;DIE - Mantenimiento;Facturada;No Urgente;VARIOS;ELE013;0;KJ2901;DEP;17/03/2025;7095183400;90;138;Andalucía;013;29/01/2025;COR
8806;204,0644;29/01/2025;Conector IEC;PAMPLONA;COR;850ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;VEE01;0;JH3101;ELE;17/02/2025;FVR202518011806;90;8;Comunidad Foral de Navarra;850;29/01/2025;COR
8804;;29/01/2025;Reinstalar TV en sala de reuniones;Sin Asignar;H001ADE;GI-001;ASEPEYO;Pendiente;No Urgente;Sin Asignar;ASE;2410;Sin Asignar;0;;;30;45;SIN ASIGNAR;0;29/01/2025;H001ADE
8803;119,04;29/01/2025;Va36 Pl3 parte de alumbrado de la zona diáfana no funciona, ha saltado magnetotérmico.;OFICINAS VIA AUGUSTA 36;COR;150PL2ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;CLE01;0;A0VA36;ELE;25/02/2025;11242000000525F;90;7;Cataluña;150;29/01/2025;COR
8802;1232,94;29/01/2025;Es necesario adecuar el pladur de los techos, tras sustituir el modelo de L. Emerg.;GRANOLLERS;COR;207DIM;DIE - Mantenimiento;Facturada;No Urgente;ALBAÑILERIA;NWC;0;BH0831;DEP;17/02/2025;F25_091;90;52;Cataluña;207;29/01/2025;COR
8801;81,45;29/01/2025;Malos olores en WC personal zona administración;MOLINS DE REI;COR;217;MOLINS DE REI;Facturada;No Urgente;Sin Asignar;NWC;0;BR0821;CAS;17/02/2025;F25_091;90;52;Cataluña;217;29/01/2025;COR
8800;190,81;29/01/2025;Puerta de acceso a rehabilitación descolgada;GAVA;COR;221;GAVA;Facturada;Crítica;CARPINTERIA;NWC;0;BU0816;CAS;18/03/2025;F25_143;90;52;Cataluña;221;29/01/2025;COR
8799;;29/01/2025;RUIDO RETUMBANTE AC SITUADA EN RHB;MATARO;COR;225;MATARO;Facturada;Crítica;CLIMA;CLE01;0;BY0828;CAS;07/10/2025;;90;7;Cataluña;225;29/01/2025;COR
8798;;29/01/2025;Va36 PL2 La puerta del armario eléctrico se ha caido,;OFICINAS VIA AUGUSTA 36;COR;150PL2OBC;Obra Civil;En Proceso;No Urgente;CARPINTERIA;NWC;0;A0VA36;OBC;;;40;52;Cataluña;150;29/01/2025;COR
8797;44;29/01/2025;Va18 Entlo Hay varias pantalllas apagadas.;CA. VIA AUGUSTA 18;COR;203ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;CLE01;0;BD0801;ELE;30/01/2025;11242000000325F;90;7;Cataluña;203;29/01/2025;COR
8796;54,3;29/01/2025;Va18 PLB La pueta de acceso a la sala de RX no cierra bien.;CA. VIA AUGUSTA 18;COR;203OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CARPINTERIA;NWC;0;BD0801;OBC;09/04/2025;F25_197;90;52;Cataluña;203;29/01/2025;COR
8775;35,7;29/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;GIJON;PRV;061DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;LC3301;DDD;17/02/2025;RVP202518000202;90;8;Principado de Asturias;061;29/01/2025;PRV
8774;35,7;29/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;AVILES;PRV;060DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;LB3303;DDD;17/02/2025;RVP202518000202;90;8;Principado de Asturias;060;29/01/2025;PRV
8773;35,7;29/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;OVIEDO;PRV;062DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;LD3302;DDD;17/02/2025;RVP202518000202;90;8;Principado de Asturias;062;29/01/2025;PRV
8772;214,2;29/01/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);GIJON;PRV;061AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;LC3301;AAC;17/02/2025;RVP202518000202;90;8;Principado de Asturias;061;29/01/2025;PRV
8770;171,5;28/01/2025;GUADALAJARA_Buenos días. Vuelve a salir el aire frio en el centro. Arranca, pero sale el aire frio;GUADALAJARA;COR;307AAC;Climatizacion;Facturada;Urgente;Sin Asignar;ASIME;0;DF1901;AAC;10/03/2025;FCTASM2500476;90;34;Castilla-La Mancha;307;28/01/2025;COR
8769;73,81;28/01/2025;Costaisa informa de un problema de conexion wifi-tablets;PONTEVEDRA;COR;606;PONTEVEDRA;Facturada;No Urgente;COMUNICACIONES;VEE01;0;IL3602;CAS;03/02/2025;FVR202518011806;90;8;Galicia;606;28/01/2025;COR
8768;132,76;28/01/2025;INTERRUPTOR EN REHABILITACIÓN;ZARAGOZA;COR;044ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;VEE01;0;FG5001;ELE;05/02/2025;FVR202518011806;90;8;Aragón;044;28/01/2025;COR
8755;65;28/01/2025;MÁLAGA_la máquina de clima no responde;MALAGA;COR;013AAC;Climatizacion;Reabierta;No Urgente;CLIMA;COMSA01;0;KJ2901;AAC;;;15;39;Andalucía;013;28/01/2025;COR
8740;142,46;27/01/2025;salta alarma antiincendio por fallo suministro;LLEIDA;COR;233ALM;Alarmas;Facturada;Crítica;Sin Asignar;JOM01;0;FD2501;ALM;17/02/2025;4050675_J;90;9;Cataluña;233;27/01/2025;COR
8739;77,46;27/01/2025;Alarma de Incendios Saltada;COLLADO VILLALBA;COR;769PCI;PCI;Facturada;No Urgente;PCI;JOM02;0;CT2826;PCI;27/01/2025;10500578_J;90;9;Comunidad de Madrid;769;27/01/2025;COR
8738;169,53;27/01/2025;MANIVELA SALA ENFERMERIA;VALENCIA - CID;COR;410OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CARPINTERIA;EVIGA;0;GU4606;OBC;12/02/2025;0109_FV25;90;140;Comunidad Valenciana;410;27/01/2025;COR
8737;170,22;27/01/2025;REVISION CENTRAL DE ALARMA DE INCENDIOS;VALENCIA - BALEARES;COR;404PCI;PCI;Facturada;No Urgente;PCI;JOM04;0;GN4601;PCI;30/01/2025;4051053_J;90;9;Comunidad Valenciana;404;27/01/2025;COR
8732;140;27/01/2025;AVERIA PUERTA DE ACCESO AL CENTRO POR AV. BALEARES 16;VALENCIA - BALEARES;COR;404PUA;Accesos Y Puertas Automaticas;Facturada;No Urgente;CERRAJERÍA;EVIGA;0;GN4601;PUA;22/04/2025;0186_FV25;90;140;Comunidad Valenciana;404;27/01/2025;COR
8730;378,8;27/01/2025;MANDO A DISTANCIA DE LA PERSIANA DEL CENTRO;MATARO;COR;225;MATARO;Facturada;Urgente;CERRAJERÍA;NWC;0;BY0828;CAS;03/10/2025;F25_469;90;52;Cataluña;225;27/01/2025;COR
8729;127,88;27/01/2025;paret zona d'aigües de Rehabilitació està mullada;MARTORELL 2;COR;214;MARTORELL 2;Facturada;Urgente;VARIOS;NWC;0;BN0824;CAS;17/02/2025;F25_091;90;52;Cataluña;214;27/01/2025;COR
8728;204,11;03/02/2025;Rótulo incidencia en la iluminación;MOSTOLES NUEVO;COR;757ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;ASIME;0;CH2807;ELE;03/02/2025;FCTASM2500344;90;34;Comunidad de Madrid;757;27/01/2025;COR
8727;54,3;27/01/2025;Pica atascada lavabo mujeres;CA. VIA AUGUSTA 18;COR;203FON;Fontaneria;Facturada;No Urgente;FONTANERÍA;NWC;0;BD0801;FON;09/04/2025;F25_197;90;52;Cataluña;203;27/01/2025;COR
8724;;27/01/2025;MÁLAGA_DESINSECTACION CA DE MALAGA;MALAGA;COR;013DDD;DDD y Legionella;Validada Gestor;No Urgente;DDD (PLAGAS);BIB01;0;KJ2901;DDD;25/02/2025;;80;33;Andalucía;013;27/01/2025;COR
8716;53,68;27/01/2025;Acompañamiento OCA BT;ALCAÑIZ;COR;043OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;ELECTRICIDAD;VEE01;0;FY4403;OBC;13/02/2025;FVR202518011806;90;8;Aragón;043;27/01/2025;COR
8715;53,68;27/01/2025;Esquema unifilar;ALCAÑIZ;COR;043ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;VEE01;0;FY4403;ELE;28/01/2025;FVR202518011806;90;8;Aragón;043;27/01/2025;COR
8714;32,5;27/01/2025;FUENGIROLA_Error de impresión en sala de enfermería;FUENGIROLA;COR;016TEL;Telecomunicaciones;Facturada;Urgente;COMUNICACIONES;COMSA01;0;KP2903;TEL;04/02/2025;3120098;90;39;Andalucía;016;27/01/2025;COR
8711;109,7284;27/01/2025;Cerradura cuarto del rack;OURENSE;COR;605OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;CERRAJERÍA;VEE01;0;II3201;OBC;10/04/2025;FVR202518017798;90;53;Galicia;605;27/01/2025;COR
8710;358,56;27/01/2025;Revisión conectores RJ45 en puestos de trabajo de 2 despachos médicos;CASTELLON;COR;403TEL;Telecomunicaciones;Facturada;Urgente;COMUNICACIONES;COMSA01;0;GF1201;TEL;29/01/2025;3122615;90;39;Comunidad Valenciana;403;27/01/2025;COR
8709;;27/01/2025;MÁLAGA_SOLICITUD CAMBIO PUESTO IMPRESORA ADMISION;MALAGA;COR;013ELE;Electricidad;Pendiente;No Urgente;ELECTRICIDAD;COMSA01;0;KJ2901;ELE;;;30;39;Andalucía;013;27/01/2025;COR
8708;;27/01/2025;Es necesario la actualizacion del esquema unifilar del cuadro electrico c.a. Olot.;OLOT;COR;231ELE;Electricidad;Pendiente;No Urgente;ELECTRICIDAD;CLE01;0;FT1704;ELE;;;30;7;Cataluña;231;27/01/2025;COR
8706;59,048;27/01/2025;Acompañamiento OCA BT;A CORUÑA;COR;600ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;VEE01;0;ID1501;ELE;19/03/2025;FVR202518011806;90;8;Galicia;600;27/01/2025;COR
8704;60,39;27/01/2025;Acompañamiento OCA BT;OURENSE;COR;605ELE;Electricidad;Facturada;No Urgente;Sin Asignar;VEE01;0;II3201;ELE;05/02/2025;FVR202518011806;90;8;Galicia;605;27/01/2025;COR
8674;142,8;26/01/2025;Revision TRIMESTRAL BT;PORTUGALETE;PRV;907ELE;Electricidad;Facturada;No Urgente;Sin Asignar;VEE01;0;JN4802;ELE;31/01/2025;FVR202518023572;90;8;País Vasco;907;26/01/2025;PRV
8673;178,5;26/01/2025;Revision TRIMESTRAL BT;BILBAO;PRV;906ELE;Electricidad;Facturada;No Urgente;Sin Asignar;VEE01;0;JL4801;ELE;31/01/2025;FVR202518016408;90;8;País Vasco;906;26/01/2025;PRV
8672;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;BERGARA;PRV;904DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JO2003;DDD;24/02/2025;RVP202518000202;90;8;País Vasco;904;26/01/2025;PRV
8671;;26/01/2025;Toma de MUESTRAS de los 15 DIAS;MAO;PRV;653DDD;DDD y Legionella;Pendiente;No Urgente;Sin Asignar;BIB01;0;FL0704;DDD;;;30;33;Islas Baleares;653;26/01/2025;PRV
8670;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;BASAURI;PRV;908DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JP4803;DDD;11/03/2025;RVP202518000202;90;8;País Vasco;908;26/01/2025;PRV
8669;;26/01/2025;Toma de MUESTRAS de los 15 DIAS;CIUTADELLA;PRV;652DDD;DDD y Legionella;Pendiente;No Urgente;Sin Asignar;BIB01;0;FK0703;DDD;;;30;33;Islas Baleares;652;26/01/2025;PRV
8668;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;VIGO;PRV;607DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;IM3601;DDD;13/03/2025;RVP202518000202;90;8;Galicia;607;26/01/2025;PRV
8667;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;OURENSE;PRV;605DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;II3201;DDD;13/03/2025;RVP202518000202;90;8;Galicia;605;26/01/2025;PRV
8663;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;AZPEITIA;PRV;903DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JM2002;DDD;24/02/2025;RVP202518000202;90;8;País Vasco;903;26/01/2025;PRV
8662;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;VITORIA;PRV;900DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JB0102;DDD;17/02/2025;RVP202518000202;90;8;País Vasco;900;26/01/2025;PRV
8661;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;LLODIO;PRV;901DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JF0101;DDD;17/02/2025;RVP202518000202;90;8;País Vasco;901;26/01/2025;PRV
8660;71,4;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;SANTANDER;PRV;350DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JJ3901;DDD;12/03/2025;RVP202518000202;90;8;Cantabria;350;26/01/2025;PRV
8659;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;SAN SEBASTIAN;PRV;902DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JD2001;DDD;24/02/2025;RVP202518000202;90;8;País Vasco;902;26/01/2025;PRV
8658;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;DURANGO;PRV;909DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JT4804;DDD;11/03/2025;RVP202518000202;90;8;País Vasco;909;26/01/2025;PRV
8657;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;REINOSA;PRV;351DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JU3902;DDD;12/03/2025;RVP202518000202;90;8;Cantabria;351;26/01/2025;PRV
8656;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;BILBAO;PRV;906DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JL4801;DDD;11/03/2025;RVP202518000202;90;8;País Vasco;906;26/01/2025;PRV
8655;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;PORTUGALETE;PRV;907DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JN4802;DDD;11/03/2025;RVP202518000202;90;8;País Vasco;907;26/01/2025;PRV
8654;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;TOLOSA;PRV;905DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;JR2004;DDD;24/02/2025;RVP202518000202;90;8;País Vasco;905;26/01/2025;PRV
8653;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;SANTIAGO DE COMPOSTELA;PRV;602DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;IP1503;DDD;13/03/2025;RVP202518000202;90;8;Galicia;602;26/01/2025;PRV
8652;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;VILAGARCIA DE AROUSA;PRV;608DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;IN3603;DDD;13/03/2025;RVP202518000202;90;8;Galicia;608;26/01/2025;PRV
8651;35,7;26/01/2025;Revision MENSUAL Autocontrol Temp Calidad Agua;LUGO NUEVO;PRV;604DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;VEE01;0;IH2701;DDD;13/03/2025;RVP202518000202;90;8;Galicia;604;26/01/2025;PRV
8650;214,2;26/01/2025;Revision MENSUAL CLIMATIZACION  (>70 kW);OVIEDO;PRV;062AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;VEE01;0;LD3302;AAC;17/02/2025;RVP202518000202;90;8;Principado de Asturias;062;26/01/2025;PRV
8620;;24/01/2025;Inspección instalación eléctrica BT;ALCAÑIZ;INS;043ELE;Electricidad;Planificada;No Urgente;ELECTRICIDAD;INN01;0;FY4403;ELE;;999L2500027;PLA;2;Aragón;043;24/01/2025;INS
8619;87,3;24/01/2025;Sustitución cortina de baño + cortina;CA. VIA AUGUSTA 18;COR;203OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;VARIOS;NWC;0;BD0801;OBC;10/04/2025;F25_197;90;52;Cataluña;203;24/01/2025;COR
8617;22;24/01/2025;Falta de Suministro Eléctrico en el centro.;LAS PALMAS - PUERTO DE LA LUZ;COR;103ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;MON01;0;EG3504;ELE;24/01/2025;205000096025;90;36;Canarias;103;24/01/2025;COR
8616;;24/01/2025;Va18 PLB Instalación cerraduras en dos armarios - servicio médico;CA. VIA AUGUSTA 18;COR;203DIM;DIE - Mantenimiento;En Proceso;No Urgente;CARPINTERIA;NWC;0;BD0801;DEP;;;40;52;Cataluña;203;24/01/2025;COR
8614;44;24/01/2025;URGENCIA el centro no tiene luz;BADALONA;COR;202ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;CLE01;0;BC0805;ELE;30/01/2025;11242000000525F;90;7;Cataluña;202;24/01/2025;COR
8612;1247,64;17/02/2025;Salto eléctrico en CGP;OFICINAS ELOY GONZALO;COR;750ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;ASIME;0;CA2823;ELE;28/02/2025;FCTASM2500478;90;34;Comunidad de Madrid;750;24/01/2025;COR
8611;438,55;24/01/2025;PINTAR LA ZONA DE ACCESO AL CENTRO GANDIA 2;GANDIA 2;COR;409OBC;Obra Civil;Facturada;No Urgente;PINTURA;EVIGA;0;GT4609;OBC;13/02/2025;0295_FV25;90;140;Comunidad Valenciana;409;24/01/2025;COR
8610;1024,69;24/01/2025;El cristal de una ventana de rehabilitación está roto;GANDIA 2;COR;409OBC;Obra Civil;Facturada;No Urgente;CARPINTERIA;EVIGA;0;GT4609;OBC;08/05/2025;0295_FV25;90;140;Comunidad Valenciana;409;24/01/2025;COR
